"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23689","Verify user can login with valid credentials","tests","Thu Jul 10 12:57:50 IST 2025","passed","Thu Jul 10 12:58:14 IST 2025","TestLogin","test_login_pytest","",""
